levelpath,head_huc12,outlet_huc12,trib_no_intersect,headwater_error,outlet_gnis,outlet_reachcode,head_gnis,head_reachcode
800011135,160202040301,160202040305,FALSE,FALSE,1443429,16020204000388,1443429,16020204000040
800012001,160202040302,160202040302,FALSE,FALSE,1444222,16020204000050, ,16020204000633
800014271,160202040303,160202040306,FALSE,FALSE,1440931,16020204000461,1440931,16020204000450
800017826,160202040304,160202040304,FALSE,FALSE,1439756,16020204000485,1439756,16020204000476
800022322,160203040501,160203040502,FALSE,FALSE,1447271,16020304000208, ,16020304000200
800042707,160203040505,160203040505,FALSE,FALSE,1433964,16020304000193,1433964,16020304000191
800030700,160203040504,160203040504,FALSE,FALSE,1443992,16020304000352,1443992,16020304000349
800006631,160203020101,160203020401,FALSE,FALSE, ,16020302000287, ,16020302000083
800022908,160203020206,160203020206,FALSE,FALSE, ,16020302000320, ,16020302000313
800019056,160203020104,160203020104,FALSE,FALSE,1428994,16020302000249,1428994,16020302000031
800035508,160203020102,160203020102,FALSE,FALSE, ,16020302000263,1432377,16020302000051
800008214,160203020203,160203020203,FALSE,FALSE, ,16020302000220, ,16020302000019
800015234,160203020205,160203020205,FALSE,FALSE, ,16020302000344, ,16020302001300
800000058,160203011401,160203011401,FALSE,FALSE,849038,16020301000468,849038,16020301000468
800014980,160203011003,160203061800,FALSE,FALSE, ,16020301000727, ,16020301000711
800010741,160203010806,160203010807,FALSE,FALSE,861387,16020301000791,861387,16020301000807
800024426,160203010904,160203010904,FALSE,FALSE,861432,16020301000915,861432,16020301000904
250077811,030101070903,030101070903,FALSE,FALSE,990237,03010107001200,990237,03010107001199
250002964,030101010102,030101070903,FALSE,FALSE,1463693,03010101002320,1502110,03010107001202
250023478,030101060205,030101060205,FALSE,FALSE,981629,03010106000106, ,03010106000933
250023379,030101020904,030101020904,FALSE,FALSE,1464169,03010102000015,1464169,03010102003211
250031793,030101010104,030101010104,FALSE,FALSE,1466247,03010101000382,1466247,03010101000370
250036534,030101010101,030101010101,FALSE,FALSE,1467252,03010101002301,1467252,03010101000392
250019053,030101010201,030101010203,FALSE,FALSE,1485902,03010101000357,1485902,03010101000314
250026693,030101010302,030101010302,FALSE,FALSE,1485209,03010101000291,1485209,03010101000277
250023973,030101010401,030101010403,FALSE,FALSE,1487927,03010101002094,1487927,03010101000248
250025918,030101010402,030101010402,FALSE,FALSE,1482358,03010101000765,1482358,03010101000755
250020754,030101010405,030101010405,FALSE,FALSE,1462652,03010101000435,1462652,03010101000410
250015223,030101010501,030101010603,FALSE,FALSE,1471596,03010101000513,1463536,03010101011241
250021945,030101010602,030101010602,FALSE,FALSE,1467100,03010101000462,1467100,03010101011256
250028442,030101010502,030101010502,FALSE,FALSE,1467466,03010101000529,1474848,03010101000514
250022400,030101010504,030101010504,FALSE,FALSE,1474860,03010101001753,1470010,03010101000463
250030563,030101010702,030101010702,FALSE,FALSE,1481569,03010101002444,1481569,03010101011152
250012201,030101010801,030101011002,FALSE,FALSE,1472296,03010101002884,1472296,03010101011216
250021520,030101010803,030101010803,FALSE,FALSE,1463338,03010101000632,1463338,03010101000601
250021519,030101010901,030101010903,FALSE,FALSE,1474278,03010101000656,1474278,03010101000633
250021940,030101010902,030101010902,FALSE,FALSE,1475967,03010101001607,1475967,03010101000657
250013644,030101011101,030101011203,FALSE,FALSE,1485894,03010101000213,1467253,03010101000152
250031806,030101011102,030101011102,FALSE,FALSE,1481938,03010101000722,1481938,03010101000712
250034747,030101011104,030101011104,FALSE,FALSE,1475209,03010101001238,1475209,03010101001216
250034745,030101011202,030101011202,FALSE,FALSE,1464485,03010101000754,1464485,03010101000745
250029460,030101011304,030101011304,FALSE,FALSE,1475404,03010101000951,1475404,03010101000939
250013338,030101011401,030101011505,FALSE,FALSE,1487168,03010101002763,1481758,03010101002906
250024579,030101011402,030101011402,FALSE,FALSE,1486021,03010101002890,1485913,03010101000083
250023401,030101011403,030101011403,FALSE,FALSE,1466215,03010101000073,1466215,03010101000051
250025922,030101011405,030101011406,FALSE,FALSE,1484949,03010101000138,1484949,03010101000121
250030565,030101011502,030101011502,FALSE,FALSE,1464037,03010101000739,1464037,03010101000728
250023972,030101011504,030101011504,FALSE,FALSE,1466648,03010101000028,1466648,03010101000010
250025899,030101020102,030101020102,FALSE,FALSE,1474166,03010102000388,1474166,03010102000373
250007667,030101020103,030101020103,FALSE,FALSE,1475235,03010102001303, ,03010102000395
250015375,030101020201,030101020207,FALSE,FALSE,1466457,03010102002227,1466457,03010102000253
250024559,030101020206,030101020206,FALSE,FALSE,1470105,03010102001427,1469537,03010102000262
250023960,030101020203,030101020203,FALSE,FALSE,1474853,03010102000328,1474853,03010102000314
250023389,030101020204,030101020204,FALSE,FALSE,1470666,03010102002231,1470666,03010102000329
250015076,030101020301,030101020304,FALSE,FALSE,1463343,03010102002209, ,03010102000170
250038580,030101020302,030101020302,FALSE,FALSE,1469525,03010102000663,1469525,03010102000656
250027514,030101020402,030101020402,FALSE,FALSE,1464538,03010102001583,1464538,03010102000409
250024547,030101020403,030101020403,FALSE,FALSE,1474290,03010102000249,1474290,03010102000234
250013748,030101020501,030101020506,FALSE,FALSE,1473295,03010102000137,1473295,03010102000068
250020389,030101020503,030101020503,FALSE,FALSE,1470393,03010102000681,1476315,03010102000138
250022386,030101020504,030101020504,FALSE,FALSE,1476004,03010102001859,1476004,03010102001843
250025896,030101020505,030101020505,FALSE,FALSE,1468294,03010102001829,1468294,03010102000073
250021512,030101020602,030101020603,FALSE,FALSE,1465787,03010102000447,1465787,03010102000423
250018474,030101020701,030101020703,FALSE,FALSE,1463601,03010102000056,1463601,03010102003184
250030525,030101020702,030101020702,FALSE,FALSE,1469477,03010102000027,1469477,03010102003151
250033132,030101020801,030101020801,FALSE,FALSE,1021191,03010102000484,1021191,03010102000475
250019689,030101020802,030101020806,FALSE,FALSE, ,03010102013634,1023998,03010102003232
250027506,030101020803,030101020803,FALSE,FALSE,987675,03010102002239, ,03010102003272
250025892,030101020901,030101020901,FALSE,FALSE,988676,03010102000518,988676,03010102003107
250018752,030101020902,030101020902,FALSE,FALSE, ,03010102000928, ,03010102003226
250031753,030101021001,030101021001,FALSE,FALSE,980179,03010102000809,980179,03010102003290
250024545,030101021002,030101021003,FALSE,FALSE,991333,03010102000821,991333,03010102003235
250005633,030101030101,030101040704,FALSE,FALSE,1465581,03010103001158, ,03010104033790
250033108,030101030103,030101030103,FALSE,FALSE,988621,03010103000541,988621,03010103000532
250025878,030101030106,030101030106,FALSE,FALSE,981380,03010103000577,981380,03010103000562
250036448,030101030107,030101030107,FALSE,FALSE,991215,03010103002278,991215,03010103000578
250040936,030101030108,030101030108,FALSE,FALSE,995140,03010103001230,995140,03010103000778
250018203,030101030201,030101030204,FALSE,FALSE,996185,03010103000633,996185,03010103000586
250023370,030101030301,030101030301,FALSE,FALSE,995064,03010103000490,995064,03010103000471
250021156,030101030303,030101030304,FALSE,FALSE,980925,03010103000666, ,03010103013176
250024537,030101030305,030101030305,FALSE,FALSE,981317,03010103000441,981317,03010103000426
250016414,030101030401,030101030409,FALSE,FALSE,1474875,03010103000412,989503,03010103000330
250040951,030101030402,030101030402,FALSE,FALSE,1473647,03010103000419,1473647,03010103000413
250043968,030101030403,030101030403,FALSE,FALSE,1474953,03010103000397,1474953,03010103000392
250025193,030101030405,030101030407,FALSE,FALSE,1472579,03010103001564,1471628,03010103000346
250029414,030101030406,030101030406,FALSE,FALSE,1468268,03010103000361,1468268,03010103000349
250040941,030101030501,030101030501,FALSE,FALSE,986901,03010103000673,986901,03010103000669
250034662,030101030502,030101030502,FALSE,FALSE,987507,03010103000679,987507,03010103000674
250011673,030101030601,030101030807,FALSE,FALSE,1023457,03010103000268,1023457,03010103000117
250030517,030101030703,030101030703,FALSE,FALSE,1473088,03010103000211,1473088,03010103000199
250027493,030101030701,030101030701,FALSE,FALSE,1488959,03010103002294,1488959,03010103000223
250047766,030101030602,030101030602,FALSE,FALSE,1475403,03010103000273,1475403,03010103000269
250036460,030101030604,030101030604,FALSE,FALSE,1488950,03010103000249,1488950,03010103003049
250022859,030101030802,030101030802,FALSE,FALSE,1470104,03010103000297,1470104,03010103000279
250020032,030101030804,030101030806,FALSE,FALSE,1469234,03010103000155,1469234,03010103000130
250027501,030101030805,030101030805,FALSE,FALSE,1476484,03010103000168,1476484,03010103000156
250025191,030101030902,030101030902,FALSE,FALSE,1464514,03010103002059,1464514,03010103000090
250020741,030101030904,030101030905,FALSE,FALSE,997531,03010103000706,997531,03010103000686
250030513,030101031001,030101031001,FALSE,FALSE,1474886,03010103002216,1474886,03010103000065
250016212,030101031002,030101031003,FALSE,FALSE,1479548,03010103000059,1479548,03010103000018
250025178,030101040101,030101040101,FALSE,FALSE,1466443,03010104001140,1466443,03010104000117
250020734,030101040104,030101040105,FALSE,FALSE,986902,03010104000160,986902,03010104000135
250059810,030101040103,030101040103,FALSE,FALSE,988455,03010104000395,988455,03010104000393
250029394,030101040106,030101040107,FALSE,FALSE,990167,03010104000171,990167,03010104001473
250036426,030101040108,030101040108,FALSE,FALSE,995159,03010104001027,993051,03010104001023
250038458,030101040201,030101040201,FALSE,FALSE,995134,03010104000991,995134,03010104000212
250017473,030101040202,030101040203,FALSE,FALSE,983606,03010104000211,983606,03010104000176
250024528,030101040301,030101040301,FALSE,FALSE,1474014,03010104000084,1474014,03010104000070
250033087,030101040303,030101040303,FALSE,FALSE,1476870,03010104000473,1476870,03010104000467
250018744,030101040305,030101040305,FALSE,FALSE, ,03010104001438,1463447,03010104000020
250034647,030101040401,030101040401,FALSE,FALSE,1470626,03010104000445,1470626,03010104000438
250025872,030101040403,030101040403,FALSE,FALSE,1469218,03010104000235,1469218,03010104000221
250070732,030101040501,030101040501,FALSE,FALSE,993203,03010104000279,993203,03010104032050
250030481,030101040502,030101040506,FALSE,FALSE,987305,03010104000288,987305,03010104032057
250013139,030101040503,030101040608,FALSE,FALSE,995167,03010104000298,987307,03010104032441
250026767,030101040607,030101040607,FALSE,FALSE,1463305,03010104000348, ,03010104032510
250023365,030101040602,030101040602,FALSE,FALSE,1024327,03010104000309,1024327,03010104000299
250020783,030101040604,030101040605,FALSE,FALSE,1470218,03010104000739, ,03010104032525
250022371,030101040701,030101040702,FALSE,FALSE,1023788,03010104000368,1023788,03010104032438
250011671,030101050101,030101050403,FALSE,FALSE,1462763,03010105000564,1462763,03010105001318
250033071,030101050102,030101050102,FALSE,FALSE, ,03010105004257,1462909,03010105000147
250028374,030101050104,030101050104,FALSE,FALSE,1464789,03010105000818,1464789,03010105000124
250025171,030101050201,030101050202,FALSE,FALSE,1476679,03010105000115,1476679,03010105000090
250028371,030101050204,030101050204,FALSE,FALSE,1474284,03010105000086,1474284,03010105000074
250027473,030101050206,030101050206,FALSE,FALSE,1466233,03010105000186,1466233,03010105000172
250016816,030101050301,030101050302,FALSE,FALSE,1474015,03010105000748,1474015,03010105000187
250025174,030101050402,030101050402,FALSE,FALSE,1475543,03010105000037,1475543,03010105000015
250018804,030101060101,030101060102,FALSE,FALSE,1462406,03010106000079,1462406,03010106000034
250022959,030101060202,030101060202,FALSE,FALSE,1470460,03010106000030, ,03010106000013
250028633,030101060301,030101060301,FALSE,FALSE,986535,03010106000118, ,03010106000951
250041536,030101060303,030101060303,FALSE,FALSE,994873,03010106000130, ,03010106000963
250030768,030101060304,030101060304,FALSE,FALSE,1472643,03010106000172, ,03010106000956
250020451,030101060403,030101060403,FALSE,FALSE, ,03010106000223, ,03010106001002
250003807,030101070102,030101070102,FALSE,FALSE,983159,03010107001154, ,03010107001403
250032292,030101070104,030101070104,FALSE,FALSE,1022119,03010107000639,1022119,03010107000618
250033739,030101070201,030101070201,FALSE,FALSE,991508,03010107000803,991508,03010107000746
250023604,030101070202,030101070202,FALSE,FALSE,986257,03010107000792,986257,03010107000820
250024802,030101070203,030101070204,FALSE,FALSE,1019759,03010107000126,1019759,03010107000111
250028823,030101070205,030101070205,FALSE,FALSE,989025,03010107000562,989025,03010107000543
250003428,030101070303,030101070303,FALSE,FALSE, ,03010107000542,983905,03010107000502
250027000,030101070402,030101070405,FALSE,FALSE,1024246,03010107000318,1024336,03010107000127
250045425,030101070401,030101070401,FALSE,FALSE,1024309,03010107000340,1024309,03010107000130
250032289,030101070403,030101070404,FALSE,FALSE, ,03010107001118,1025368,03010107000341
250027001,030101070501,030101070501,FALSE,FALSE,987351,03010107000900,987351,03010107000927
250019478,030101070504,030101070508,FALSE,FALSE,1023921,03010107000431,1023921,03010107000470
250035371,030101070505,030101070505,FALSE,FALSE, ,03010107000482, ,03010107000476
250045423,030101070507,030101070507,FALSE,FALSE, ,03010107000364,1024566,03010107000363
250033737,030101070901,030101070901,FALSE,FALSE,1025782,03010107000162,1025782,03010107000154
250042120,030101070902,030101070902,FALSE,FALSE,1019749,03010107000256,1019749,03010107001283
250002963,030101070702,030101070903,FALSE,FALSE,1025223,03010107001037,1025223,03010107001254
250035387,030101070801,030101070801,FALSE,FALSE,1025318,03010107001002,986906,03010107000018
250033745,030101070703,030101070703,FALSE,FALSE,983458,03010107000145,983458,03010107000140
250063931,030101070701,030101070701,FALSE,FALSE,996672,03010107000153,996672,03010107000151
250045458,030101070704,030101070704,FALSE,FALSE,997189,03010107001152,997189,03010107001008
250039462,030101070805,030101070805,FALSE,FALSE,1025770,03010107001239,1025770,03010107000147
250039441,030102051302,030102051302,FALSE,FALSE,1478170,03010205008460,1478170,03010205006982
250032278,030102051303,030102051303,FALSE,FALSE,1479188,03010205008256,1479188,03010205006974
250077578,030102051303,030102051303,FALSE,FALSE,1478484,03010205006968,1478484,03010205006967
250024180,030102051301,030102051301,FALSE,FALSE,1479171,03010205006988,1479171,03010205007014
250063694,030102051207,030102051207,FALSE,FALSE,1025415,03010205006957,1025415,03010205006955
250002477,030102051305,030102051305,FALSE,FALSE,1026317,03010205001356,1026317,03010205001356
250002471,030102051306,030102051306,FALSE,FALSE,1000859,03010205001376,1000859,03010205001376
250002457,030102051306,030102051306,FALSE,FALSE,996922,03010205001398,996922,03010205001398
250002450,030102051403,030102051403,FALSE,FALSE,1000872,03010205007089,1000872,03010205007089
250077430,030102051306,030102051403,FALSE,FALSE,1025428,03010205001407, ,03010205008466
250023056,030102051001,030102051003,FALSE,FALSE,1025417,03010205005264,1025584,03010205007712
250039397,030102050405,030102050405,FALSE,FALSE,1025548,03010205008408,1025548,03010205006757
